,time,type,price
0,2017-06-24 14:18:34,CLOSE,2626.23
0,2017-06-24 14:20:17,SELL,2626.88
0,2017-06-24 14:25:33,CLOSE,2629.69
0,2017-06-24 14:27:56,BUY,2627.54
0,2017-06-24 14:31:16,CLOSE,2628.38
0,2017-06-24 14:31:18,SELL,2628.53
0,2017-06-24 14:31:59,CLOSE,2628.04
0,2017-06-24 14:32:09,SELL,2628.59
0,2017-06-24 14:37:54,CLOSE,2640.58
0,2017-06-24 14:38:20,BUY,2640.6
0,2017-06-24 15:09:25,CLOSE,2601.89
0,2017-06-24 15:10:35,BUY,2600.02
0,2017-06-24 15:16:44,CLOSE,2578.43
0,2017-06-24 15:16:47,SELL,2578.89
0,2017-06-24 15:19:59,CLOSE,2590.19
0,2017-06-24 15:20:02,BUY,2590.29
0,2017-06-24 15:27:26,CLOSE,2547.0
0,2017-06-24 15:28:30,SELL,2559.1
0,2017-06-24 15:30:02,CLOSE,2557.32
0,2017-06-24 15:30:08,BUY,2552.87
0,2017-06-24 15:32:07,CLOSE,2554.54
0,2017-06-24 15:33:10,SELL,2561.33
0,2017-06-24 15:39:40,CLOSE,2579.21
0,2017-06-24 15:39:55,BUY,2579.39
0,2017-06-24 15:43:35,CLOSE,2577.0
0,2017-06-24 15:44:10,SELL,2577.31
0,2017-06-24 15:48:14,CLOSE,2583.87
0,2017-06-24 15:48:39,BUY,2580.24
0,2017-06-24 15:49:21,CLOSE,2585.39
0,2017-06-24 15:50:51,BUY,2580.77
0,2017-06-24 15:51:24,CLOSE,2584.29
0,2017-06-24 15:51:38,BUY,2576.21
0,2017-06-24 15:56:08,CLOSE,2571.98
0,2017-06-24 15:56:40,SELL,2579.87
0,2017-06-24 15:58:39,CLOSE,2569.0
0,2017-06-24 16:01:53,SELL,2576.3
0,2017-06-24 16:04:34,CLOSE,2566.3
0,2017-06-24 16:04:42,BUY,2566.54
0,2017-06-24 16:08:39,CLOSE,2569.89
0,2017-06-24 16:09:45,BUY,2562.85
0,2017-06-24 16:10:45,CLOSE,2562.8
0,2017-06-24 16:13:21,SELL,2561.39
0,2017-06-24 16:14:23,CLOSE,2558.19
0,2017-06-24 16:17:08,SELL,2563.3
0,2017-06-24 16:24:43,CLOSE,2564.75
0,2017-06-24 16:24:49,BUY,2566.38
0,2017-06-24 16:35:35,CLOSE,2558.77
0,2017-06-24 16:37:56,SELL,2561.0
0,2017-06-24 16:44:47,CLOSE,2566.35
0,2017-06-24 16:45:04,BUY,2564.76
0,2017-06-24 16:53:32,CLOSE,2539.68
0,2017-06-24 16:53:45,BUY,2538.0
0,2017-06-24 16:56:34,CLOSE,2514.89
0,2017-06-24 16:56:55,SELL,2517.0
0,2017-06-24 16:58:16,CLOSE,2518.94
0,2017-06-24 16:58:18,BUY,2515.24
0,2017-06-24 16:59:48,CLOSE,2516.3
0,2017-06-24 17:00:28,BUY,2511.83
0,2017-06-24 17:01:13,CLOSE,2514.86
0,2017-06-24 17:01:22,SELL,2528.06
0,2017-06-24 17:03:59,CLOSE,2515.0
0,2017-06-24 17:04:01,BUY,2514.03
0,2017-06-24 17:06:29,CLOSE,2503.5
0,2017-06-24 17:06:35,SELL,2504.3
0,2017-06-24 17:09:32,CLOSE,2505.99
0,2017-06-24 17:11:13,SELL,2508.88
0,2017-06-24 17:19:31,CLOSE,2550.0
0,2017-06-24 17:19:48,BUY,2546.1
0,2017-06-24 17:34:13,CLOSE,2535.24
0,2017-06-24 17:34:24,SELL,2535.25
0,2017-06-24 17:42:08,CLOSE,2556.31
0,2017-06-24 17:45:13,SELL,2558.7
0,2017-06-24 17:45:14,CLOSE,2555.0
0,2017-06-24 17:46:46,BUY,2552.42
0,2017-06-24 17:48:50,CLOSE,2558.8
0,2017-06-24 17:49:30,SELL,2560.27
0,2017-06-24 17:52:13,CLOSE,2560.58
0,2017-06-24 17:52:22,BUY,2560.66
0,2017-06-24 17:52:28,CLOSE,2563.11
0,2017-06-24 17:52:42,BUY,2560.34
0,2017-06-24 17:53:24,CLOSE,2562.47
0,2017-06-24 17:53:31,SELL,2563.89
0,2017-06-24 17:55:32,CLOSE,2564.44
0,2017-06-24 17:59:15,SELL,2576.6
0,2017-06-24 18:05:39,CLOSE,2583.69
0,2017-06-24 18:05:41,BUY,2573.31
0,2017-06-24 18:11:17,CLOSE,2562.3
0,2017-06-24 18:11:35,SELL,2563.2
0,2017-06-24 18:18:03,CLOSE,2576.03
0,2017-06-24 18:20:02,BUY,2575.9
0,2017-06-24 18:22:27,CLOSE,2575.99
0,2017-06-24 18:24:50,SELL,2578.09
0,2017-06-24 18:27:30,CLOSE,2577.45
0,2017-06-24 18:30:48,SELL,2581.44
0,2017-06-24 18:43:51,CLOSE,2596.36
0,2017-06-24 18:43:52,BUY,2595.13
0,2017-06-24 18:48:49,CLOSE,2584.5
0,2017-06-24 18:51:17,SELL,2587.61
0,2017-06-24 18:55:05,CLOSE,2585.99
0,2017-06-24 18:57:40,SELL,2590.39
0,2017-06-24 19:04:33,CLOSE,2584.14
0,2017-06-24 19:04:50,BUY,2583.19
0,2017-06-24 19:08:53,CLOSE,2586.1
0,2017-06-24 19:10:13,SELL,2587.34
0,2017-06-24 19:20:27,CLOSE,2590.95
0,2017-06-24 19:20:39,BUY,2590.94
0,2017-06-24 19:22:49,CLOSE,2591.78
0,2017-06-24 19:23:54,BUY,2590.47
0,2017-06-24 19:26:46,CLOSE,2589.96
0,2017-06-24 19:27:04,BUY,2585.96
0,2017-06-24 19:28:34,CLOSE,2588.67
0,2017-06-24 19:29:02,BUY,2585.89
0,2017-06-24 19:38:01,CLOSE,2565.0
0,2017-06-24 19:39:58,SELL,2569.98
0,2017-06-24 19:40:52,CLOSE,2562.82
0,2017-06-24 19:40:58,BUY,2558.43
0,2017-06-24 19:43:17,CLOSE,2557.3
0,2017-06-24 19:44:10,SELL,2560.21
0,2017-06-24 19:47:49,CLOSE,2557.84
0,2017-06-24 19:52:20,BUY,2555.37
0,2017-06-24 19:53:18,CLOSE,2556.59
0,2017-06-24 19:54:07,SELL,2557.98
0,2017-06-24 19:54:37,CLOSE,2555.35
0,2017-06-24 20:02:30,SELL,2557.0
0,2017-06-24 20:06:25,CLOSE,2557.1
0,2017-06-24 20:06:40,BUY,2557.1
0,2017-06-24 20:07:54,CLOSE,2557.13
0,2017-06-24 20:09:18,BUY,2557.08
0,2017-06-24 20:19:42,CLOSE,2542.91
0,2017-06-24 20:20:48,SELL,2545.69
0,2017-06-24 20:23:25,CLOSE,2546.06
0,2017-06-24 20:28:09,BUY,2544.85
0,2017-06-24 20:28:16,CLOSE,2545.02
0,2017-06-24 20:28:26,SELL,2549.85
0,2017-06-24 20:30:50,CLOSE,2548.85
0,2017-06-24 20:31:04,SELL,2554.92
0,2017-06-24 20:37:16,CLOSE,2577.8
0,2017-06-24 20:38:36,BUY,2576.25
0,2017-06-24 20:51:41,CLOSE,2576.75
0,2017-06-24 20:57:56,BUY,2574.84
0,2017-06-24 21:13:07,CLOSE,2565.5
0,2017-06-24 21:13:39,SELL,2566.54
0,2017-06-24 21:23:55,CLOSE,2567.39
0,2017-06-24 21:24:09,BUY,2566.91
0,2017-06-24 21:32:01,CLOSE,2563.12
0,2017-06-24 21:32:22,SELL,2563.11
0,2017-06-24 21:32:36,CLOSE,2557.5
0,2017-06-24 21:36:59,BUY,2555.46
0,2017-06-24 21:38:50,CLOSE,2555.89
0,2017-06-24 21:40:05,BUY,2554.01
0,2017-06-24 21:42:54,CLOSE,2547.09
0,2017-06-24 21:44:56,BUY,2542.0
0,2017-06-24 21:45:08,CLOSE,2548.81
0,2017-06-24 21:45:40,SELL,2549.98
0,2017-06-24 21:46:29,CLOSE,2542.0
0,2017-06-24 21:49:26,SELL,2544.5
0,2017-06-24 21:51:41,CLOSE,2543.16
0,2017-06-24 21:51:47,BUY,2541.77
0,2017-06-24 21:54:36,CLOSE,2544.47
0,2017-06-24 21:55:22,SELL,2545.0
0,2017-06-24 22:04:02,CLOSE,2541.3
0,2017-06-24 22:07:47,BUY,2544.01
0,2017-06-24 22:10:56,CLOSE,2531.78
0,2017-06-24 22:13:33,SELL,2528.93
0,2017-06-24 22:16:27,CLOSE,2530.04
0,2017-06-24 22:18:45,BUY,2526.0
0,2017-06-24 22:22:33,CLOSE,2527.54
0,2017-06-24 22:22:34,SELL,2528.89
0,2017-06-24 22:24:56,CLOSE,2526.44
0,2017-06-24 22:24:57,BUY,2526.45
0,2017-06-24 22:31:37,CLOSE,2508.0
0,2017-06-24 22:32:21,SELL,2509.99
0,2017-06-24 22:40:25,CLOSE,2525.25
0,2017-06-24 22:42:42,BUY,2520.02
0,2017-06-24 22:44:49,CLOSE,2525.79
0,2017-06-24 22:44:52,SELL,2525.67
0,2017-06-24 22:49:38,CLOSE,2525.86
0,2017-06-24 22:50:25,BUY,2524.35
0,2017-06-24 22:56:10,CLOSE,2525.0
0,2017-06-24 22:56:12,SELL,2528.72
0,2017-06-24 22:57:08,CLOSE,2526.27
0,2017-06-24 22:57:13,BUY,2526.28
0,2017-06-24 22:57:40,CLOSE,2528.73
0,2017-06-24 22:58:01,BUY,2526.2
0,2017-06-24 22:58:21,CLOSE,2528.65
0,2017-06-24 23:01:24,SELL,2534.03
0,2017-06-24 23:04:03,CLOSE,2533.29
0,2017-06-24 23:07:44,BUY,2526.2
0,2017-06-24 23:12:39,CLOSE,2515.0
0,2017-06-24 23:12:41,SELL,2514.99
0,2017-06-24 23:14:28,CLOSE,2518.08
0,2017-06-24 23:17:42,SELL,2522.78
0,2017-06-24 23:21:54,CLOSE,2524.35
0,2017-06-24 23:29:09,SELL,2537.27
0,2017-06-24 23:30:17,CLOSE,2531.45
0,2017-06-24 23:36:05,BUY,2535.15
0,2017-06-24 23:37:39,CLOSE,2536.11
0,2017-06-24 23:39:56,SELL,2536.99
0,2017-06-24 23:48:05,CLOSE,2539.01
0,2017-06-24 23:51:21,SELL,2540.29
0,2017-06-24 23:51:57,CLOSE,2539.08
0,2017-06-24 23:52:51,SELL,2540.31
0,2017-06-24 23:53:15,CLOSE,2539.31
0,2017-06-24 23:54:00,SELL,2540.98
0,2017-06-25 00:01:26,CLOSE,2545.56
0,2017-06-25 00:01:43,BUY,2539.89
0,2017-06-25 00:05:46,CLOSE,2543.0
0,2017-06-25 00:05:52,BUY,2539.83
0,2017-06-25 00:06:15,CLOSE,2543.05
0,2017-06-25 00:07:16,SELL,2544.29
0,2017-06-25 00:09:13,CLOSE,2543.36
0,2017-06-25 00:11:35,BUY,2543.03
0,2017-06-25 00:39:47,CLOSE,2525.0
0,2017-06-25 00:40:02,SELL,2525.46
0,2017-06-25 00:54:04,CLOSE,2538.64
0,2017-06-25 00:54:54,SELL,2544.54
0,2017-06-25 00:54:57,CLOSE,2538.69
0,2017-06-25 00:55:25,SELL,2543.39
0,2017-06-25 00:58:43,CLOSE,2539.62
0,2017-06-25 01:01:40,SELL,2544.71
0,2017-06-25 01:03:00,CLOSE,2542.68
0,2017-06-25 01:04:50,SELL,2547.17
0,2017-06-25 01:05:57,CLOSE,2544.71
0,2017-06-25 01:09:28,SELL,2548.88
0,2017-06-25 01:11:16,CLOSE,2547.52
0,2017-06-25 01:14:11,SELL,2548.66
0,2017-06-25 01:33:17,CLOSE,2555.53
0,2017-06-25 01:33:18,BUY,2554.16
0,2017-06-25 01:37:38,CLOSE,2557.29
0,2017-06-25 01:38:45,SELL,2558.07
0,2017-06-25 01:39:52,CLOSE,2556.19
0,2017-06-25 01:40:42,SELL,2561.68
0,2017-06-25 01:46:38,CLOSE,2567.0
0,2017-06-25 01:47:30,BUY,2565.28
0,2017-06-25 01:49:44,CLOSE,2565.39
0,2017-06-25 01:50:08,SELL,2565.44
0,2017-06-25 02:25:09,CLOSE,2578.01
0,2017-06-25 02:25:56,BUY,2578.0
0,2017-06-25 02:28:42,CLOSE,2578.01
0,2017-06-25 02:29:22,BUY,2575.02
0,2017-06-25 02:32:20,CLOSE,2574.99
0,2017-06-25 02:38:03,SELL,2576.11
0,2017-06-25 02:54:31,CLOSE,2581.04
0,2017-06-25 02:54:32,BUY,2580.55
0,2017-06-25 03:03:00,CLOSE,2581.81
0,2017-06-25 03:03:01,SELL,2581.82
0,2017-06-25 03:07:57,CLOSE,2583.27
0,2017-06-25 03:08:32,BUY,2581.24
0,2017-06-25 03:12:41,CLOSE,2583.07
0,2017-06-25 03:12:55,SELL,2585.13
0,2017-06-25 03:18:43,CLOSE,2584.66
0,2017-06-25 03:18:50,BUY,2582.7
0,2017-06-25 03:20:50,CLOSE,2581.71
0,2017-06-25 03:22:31,SELL,2583.0
0,2017-06-25 03:47:35,CLOSE,2585.76
0,2017-06-25 03:47:44,BUY,2585.17
0,2017-06-25 03:58:11,CLOSE,2585.71
0,2017-06-25 04:00:18,BUY,2584.44
0,2017-06-25 04:18:24,CLOSE,2576.15
0,2017-06-25 04:19:06,SELL,2575.79
0,2017-06-25 04:27:46,CLOSE,2577.86
0,2017-06-25 04:32:12,BUY,2577.38
0,2017-06-25 04:37:57,CLOSE,2577.64
0,2017-06-25 04:40:33,SELL,2578.87
0,2017-06-25 04:49:54,CLOSE,2577.52
0,2017-06-25 04:56:07,BUY,2575.88
0,2017-06-25 05:04:47,CLOSE,2575.98
0,2017-06-25 05:06:41,BUY,2571.0
0,2017-06-25 05:15:46,CLOSE,2570.22
0,2017-06-25 05:15:58,SELL,2576.19
0,2017-06-25 05:21:04,CLOSE,2577.04
0,2017-06-25 05:27:23,SELL,2579.28
0,2017-06-25 05:38:39,CLOSE,2582.78
0,2017-06-25 05:39:19,SELL,2583.79
0,2017-06-25 05:41:50,CLOSE,2582.83
0,2017-06-25 05:52:20,SELL,2585.99
0,2017-06-25 06:02:46,CLOSE,2597.25
0,2017-06-25 06:03:36,BUY,2596.47
0,2017-06-25 06:05:59,CLOSE,2597.51
0,2017-06-25 06:06:29,SELL,2598.0
0,2017-06-25 06:19:45,CLOSE,2597.97
0,2017-06-25 06:19:48,BUY,2597.68
0,2017-06-25 06:30:05,CLOSE,2594.0
0,2017-06-25 06:31:26,SELL,2595.0
0,2017-06-25 06:57:14,CLOSE,2606.23
0,2017-06-25 07:00:37,BUY,2605.2
0,2017-06-25 07:06:22,CLOSE,2601.97
0,2017-06-25 07:07:10,SELL,2602.83
0,2017-06-25 07:11:36,CLOSE,2600.0
0,2017-06-25 07:12:05,BUY,2599.42
0,2017-06-25 07:22:04,CLOSE,2597.58
0,2017-06-25 07:24:37,SELL,2598.58
0,2017-06-25 07:37:30,CLOSE,2601.25
0,2017-06-25 07:37:36,BUY,2601.24
0,2017-06-25 07:42:11,CLOSE,2590.29
0,2017-06-25 07:42:27,SELL,2590.1
0,2017-06-25 07:45:15,CLOSE,2586.74
0,2017-06-25 07:45:19,BUY,2584.14
0,2017-06-25 07:54:11,CLOSE,2586.16
0,2017-06-25 07:56:15,SELL,2590.76
0,2017-06-25 08:02:27,CLOSE,2595.57
0,2017-06-25 08:03:39,SELL,2598.07
0,2017-06-25 08:04:01,CLOSE,2594.28
0,2017-06-25 08:04:29,BUY,2592.79
0,2017-06-25 08:08:55,CLOSE,2596.22
0,2017-06-25 08:14:36,BUY,2592.03
0,2017-06-25 08:15:23,CLOSE,2595.79
0,2017-06-25 08:15:29,SELL,2595.73
0,2017-06-25 08:22:53,CLOSE,2595.7
0,2017-06-25 08:23:16,SELL,2597.21
0,2017-06-25 08:25:52,CLOSE,2596.34
0,2017-06-25 08:27:27,BUY,2594.31
0,2017-06-25 08:33:11,CLOSE,2595.72
0,2017-06-25 08:33:39,SELL,2596.82
0,2017-06-25 08:56:10,CLOSE,2622.03
0,2017-06-25 08:57:13,SELL,2625.0
0,2017-06-25 08:58:13,CLOSE,2621.92
0,2017-06-25 08:58:14,BUY,2621.94
0,2017-06-25 09:04:44,CLOSE,2618.29
0,2017-06-25 09:05:17,SELL,2621.21
0,2017-06-25 09:06:29,CLOSE,2618.67
0,2017-06-25 09:06:34,BUY,2617.22
0,2017-06-25 09:06:50,CLOSE,2621.45
0,2017-06-25 09:12:23,SELL,2620.18
0,2017-06-25 09:21:10,CLOSE,2621.31
0,2017-06-25 09:23:42,BUY,2619.0
0,2017-06-25 09:24:23,CLOSE,2621.15
0,2017-06-25 09:25:14,BUY,2617.71
0,2017-06-25 09:26:42,CLOSE,2621.04
0,2017-06-25 09:31:42,SELL,2622.75
0,2017-06-25 09:32:14,CLOSE,2620.26
0,2017-06-25 09:34:20,BUY,2619.07
0,2017-06-25 09:34:51,CLOSE,2623.24
0,2017-06-25 09:41:52,BUY,2618.29
0,2017-06-25 09:43:13,CLOSE,2621.19
0,2017-06-25 09:43:44,SELL,2621.44
0,2017-06-25 09:47:23,CLOSE,2618.45
0,2017-06-25 09:47:33,BUY,2618.27
0,2017-06-25 09:56:14,CLOSE,2609.58
0,2017-06-25 10:03:44,SELL,2610.1
0,2017-06-25 10:04:19,CLOSE,2607.1
0,2017-06-25 10:04:21,BUY,2607.29
0,2017-06-25 10:05:11,CLOSE,2610.34
0,2017-06-25 10:07:16,BUY,2606.5
0,2017-06-25 10:12:30,CLOSE,2607.3
0,2017-06-25 10:18:45,BUY,2602.15
0,2017-06-25 10:28:28,CLOSE,2606.0
0,2017-06-25 10:28:53,BUY,2600.0
0,2017-06-25 10:36:21,CLOSE,2605.96
0,2017-06-25 10:53:28,BUY,2605.72
0,2017-06-25 11:01:17,CLOSE,2606.0
0,2017-06-25 11:05:02,SELL,2606.61
0,2017-06-25 11:08:21,CLOSE,2605.94
0,2017-06-25 11:08:25,BUY,2602.04
0,2017-06-25 11:12:18,CLOSE,2606.35
0,2017-06-25 11:19:47,BUY,2600.0
0,2017-06-25 11:24:17,CLOSE,2601.04
0,2017-06-25 11:24:40,SELL,2601.05
0,2017-06-25 11:29:03,CLOSE,2600.23
0,2017-06-25 11:37:19,BUY,2598.37
0,2017-06-25 11:43:43,CLOSE,2580.79
0,2017-06-25 11:45:14,SELL,2581.75
0,2017-06-25 11:50:13,CLOSE,2585.69
0,2017-06-25 11:50:53,BUY,2582.74
0,2017-06-25 11:53:05,CLOSE,2585.47
0,2017-06-25 11:53:32,SELL,2586.15
0,2017-06-25 11:55:06,CLOSE,2581.91
0,2017-06-25 11:58:32,BUY,2581.34
0,2017-06-25 11:59:58,CLOSE,2582.99
0,2017-06-25 12:01:08,BUY,2581.34
0,2017-06-25 12:09:34,CLOSE,2560.76
0,2017-06-25 12:11:23,SELL,2563.25
0,2017-06-25 12:12:27,CLOSE,2556.97
0,2017-06-25 12:12:28,BUY,2556.95
0,2017-06-25 12:13:59,CLOSE,2560.28
0,2017-06-25 12:16:28,BUY,2552.81
0,2017-06-25 12:17:33,CLOSE,2557.64
0,2017-06-25 12:20:45,SELL,2559.19
0,2017-06-25 12:23:26,CLOSE,2557.21
0,2017-06-25 12:23:27,BUY,2557.25
0,2017-06-25 12:27:02,CLOSE,2557.84
0,2017-06-25 12:27:48,SELL,2558.95
0,2017-06-25 12:40:41,CLOSE,2570.65
0,2017-06-25 12:41:12,BUY,2569.0
0,2017-06-25 12:46:53,CLOSE,2569.29
0,2017-06-25 12:49:33,SELL,2569.46
0,2017-06-25 12:51:40,CLOSE,2569.01
0,2017-06-25 12:52:10,BUY,2562.91
0,2017-06-25 12:55:56,CLOSE,2562.7
0,2017-06-25 12:55:57,BUY,2559.73
0,2017-06-25 12:56:00,CLOSE,2562.66
0,2017-06-25 12:56:28,BUY,2559.72
0,2017-06-25 12:58:32,CLOSE,2562.39
0,2017-06-25 13:03:34,SELL,2561.2
0,2017-06-25 13:07:39,CLOSE,2566.88
0,2017-06-25 13:08:00,BUY,2565.47
0,2017-06-25 13:11:00,CLOSE,2569.11
0,2017-06-25 13:12:58,SELL,2569.67
0,2017-06-25 13:13:25,CLOSE,2566.92
0,2017-06-25 13:13:59,BUY,2566.02
0,2017-06-25 13:17:21,CLOSE,2566.11
0,2017-06-25 13:17:50,SELL,2567.66
0,2017-06-25 13:21:45,CLOSE,2573.0
0,2017-06-25 13:24:46,BUY,2573.11
0,2017-06-25 13:28:49,CLOSE,2578.02
0,2017-06-25 13:28:50,SELL,2578.8
0,2017-06-25 13:29:57,CLOSE,2575.68
0,2017-06-25 13:30:42,BUY,2574.15
0,2017-06-25 13:31:00,CLOSE,2578.77
0,2017-06-25 13:36:51,BUY,2575.0
0,2017-06-25 13:39:33,CLOSE,2576.38
0,2017-06-25 13:40:21,SELL,2577.94
0,2017-06-25 13:43:30,CLOSE,2575.11
0,2017-06-25 13:46:08,SELL,2580.62
0,2017-06-25 13:50:17,CLOSE,2575.8
0,2017-06-25 13:52:23,BUY,2575.45
0,2017-06-25 13:53:56,CLOSE,2580.66
0,2017-06-25 13:57:04,BUY,2576.0
0,2017-06-25 13:59:39,CLOSE,2579.28
0,2017-06-25 14:00:43,BUY,2576.0
0,2017-06-25 14:05:33,CLOSE,2573.6
0,2017-06-25 14:05:52,BUY,2570.0
0,2017-06-25 14:05:56,CLOSE,2573.05
0,2017-06-25 14:10:40,SELL,2572.04
0,2017-06-25 14:25:49,CLOSE,2580.01
0,2017-06-25 14:29:58,BUY,2575.0
0,2017-06-25 14:32:47,CLOSE,2580.06
0,2017-06-25 14:38:19,SELL,2582.01
0,2017-06-25 14:39:12,CLOSE,2578.87
0,2017-06-25 14:47:18,SELL,2583.19
0,2017-06-25 14:51:03,CLOSE,2591.0
0,2017-06-25 14:51:36,BUY,2590.48
0,2017-06-25 15:00:20,CLOSE,2587.67
0,2017-06-25 15:00:41,BUY,2586.51
0,2017-06-25 15:02:55,CLOSE,2589.0
0,2017-06-25 15:05:01,BUY,2582.14
0,2017-06-25 15:07:55,CLOSE,2580.75
0,2017-06-25 15:08:35,BUY,2578.99
0,2017-06-25 15:27:57,CLOSE,2562.49
0,2017-06-25 15:28:00,BUY,2562.17
0,2017-06-25 15:30:20,CLOSE,2561.94
0,2017-06-25 15:30:36,BUY,2559.82
0,2017-06-25 15:40:53,CLOSE,2527.98
0,2017-06-25 15:40:55,SELL,2528.87
0,2017-06-25 15:41:58,CLOSE,2526.0
0,2017-06-25 15:42:14,BUY,2526.01
0,2017-06-25 15:42:38,CLOSE,2528.04
0,2017-06-25 15:42:39,SELL,2528.06
0,2017-06-25 15:44:44,CLOSE,2535.04
0,2017-06-25 15:45:02,BUY,2531.35
0,2017-06-25 15:45:45,CLOSE,2534.86
0,2017-06-25 15:48:12,SELL,2535.95
0,2017-06-25 15:51:35,CLOSE,2534.1
0,2017-06-25 15:51:45,BUY,2530.46
0,2017-06-25 15:52:48,CLOSE,2533.05
0,2017-06-25 15:52:56,SELL,2532.81
0,2017-06-25 15:55:15,CLOSE,2529.02
0,2017-06-25 15:56:39,BUY,2525.21
0,2017-06-25 15:59:45,CLOSE,2521.74
0,2017-06-25 15:59:54,SELL,2524.62
0,2017-06-25 16:05:14,CLOSE,2519.98
0,2017-06-25 16:05:27,BUY,2518.2
0,2017-06-25 16:06:33,CLOSE,2523.79
0,2017-06-25 16:09:02,BUY,2514.81
0,2017-06-25 16:12:08,CLOSE,2505.75
0,2017-06-25 16:12:46,SELL,2509.83
0,2017-06-25 16:19:02,CLOSE,2516.7
0,2017-06-25 16:19:45,BUY,2515.2
0,2017-06-25 16:20:46,CLOSE,2520.94
0,2017-06-25 16:23:04,SELL,2518.47
0,2017-06-25 16:24:06,CLOSE,2515.95
0,2017-06-25 16:25:49,BUY,2511.0
0,2017-06-25 16:32:24,CLOSE,2514.98
0,2017-06-25 16:32:36,BUY,2512.98
0,2017-06-25 16:32:50,CLOSE,2514.99
0,2017-06-25 16:35:36,BUY,2510.06
0,2017-06-25 16:47:24,CLOSE,2483.87
0,2017-06-25 16:47:31,SELL,2483.63
0,2017-06-25 16:48:01,CLOSE,2481.21
0,2017-06-25 16:49:51,BUY,2480.87
0,2017-06-25 17:05:01,CLOSE,2471.17
0,2017-06-25 17:05:05,SELL,2471.17
0,2017-06-25 17:39:35,CLOSE,2511.03
0,2017-06-25 17:40:06,BUY,2509.45
0,2017-06-25 17:42:20,CLOSE,2510.38
0,2017-06-25 17:44:43,BUY,2501.07
0,2017-06-25 17:46:31,CLOSE,2500.0
0,2017-06-25 17:48:02,BUY,2494.99
0,2017-06-25 17:49:36,CLOSE,2498.38
0,2017-06-25 17:51:26,SELL,2501.93
0,2017-06-25 17:52:29,CLOSE,2492.18
0,2017-06-25 17:56:31,BUY,2492.87
0,2017-06-25 18:04:15,CLOSE,2454.5
0,2017-06-25 18:04:26,SELL,2456.99
0,2017-06-25 18:07:05,CLOSE,2452.0
0,2017-06-25 18:08:32,BUY,2450.74
0,2017-06-25 18:11:34,CLOSE,2450.07
0,2017-06-25 18:11:56,SELL,2452.37
0,2017-06-25 18:14:35,CLOSE,2461.01
0,2017-06-25 18:22:31,BUY,2457.77
0,2017-06-25 18:29:51,CLOSE,2431.04
0,2017-06-25 18:29:59,SELL,2436.06
0,2017-06-25 18:36:12,CLOSE,2476.94
0,2017-06-25 18:36:13,BUY,2476.95
0,2017-06-25 18:43:44,CLOSE,2465.21
0,2017-06-25 18:43:46,SELL,2467.5
0,2017-06-25 18:46:17,CLOSE,2463.0
0,2017-06-25 18:48:14,BUY,2460.0
0,2017-06-25 18:49:26,CLOSE,2468.31
0,2017-06-25 18:52:04,SELL,2467.91
0,2017-06-25 18:55:42,CLOSE,2465.0
0,2017-06-25 18:59:25,SELL,2478.82
0,2017-06-25 18:59:27,CLOSE,2464.0
0,2017-06-25 19:04:39,SELL,2474.37
0,2017-06-25 19:11:04,CLOSE,2453.43
0,2017-06-25 19:11:08,BUY,2460.12
0,2017-06-25 19:27:00,CLOSE,2448.01
0,2017-06-25 19:27:04,SELL,2448.01
0,2017-06-25 19:43:20,CLOSE,2484.89
0,2017-06-25 19:43:32,BUY,2479.98
0,2017-06-25 19:54:05,CLOSE,2470.4
0,2017-06-25 19:54:11,SELL,2471.96
0,2017-06-25 20:04:20,CLOSE,2482.02
0,2017-06-25 20:07:26,BUY,2475.01
0,2017-06-25 20:12:07,CLOSE,2475.63
0,2017-06-25 20:12:18,SELL,2479.52
0,2017-06-25 20:20:23,CLOSE,2479.99
0,2017-06-25 20:25:41,SELL,2487.31
0,2017-06-25 20:37:43,CLOSE,2500.0
0,2017-06-25 20:38:39,BUY,2500.27
0,2017-06-25 20:39:48,CLOSE,2508.0
0,2017-06-25 20:45:03,SELL,2508.0
0,2017-06-25 20:45:12,CLOSE,2504.9
0,2017-06-25 20:48:07,BUY,2506.28
0,2017-06-25 20:48:14,CLOSE,2509.99
0,2017-06-25 20:48:26,SELL,2509.95
0,2017-06-25 20:49:48,CLOSE,2506.47
0,2017-06-25 20:51:55,BUY,2503.8
0,2017-06-25 20:58:59,CLOSE,2502.45
0,2017-06-25 20:59:00,SELL,2503.93
